frame.time,frame.len,frame.protocols,eth.src,eth.dst,ip.dst,ip.src,ip.flags,ip.ttl,ip.proto,ip.checksum,ip.tos,tcp.srcport,tcp.dstport,tcp.flags,tcp.window_size_value,tcp.window_size_scalefactor,tcp.checksum,tcp.options,tcp.pdu.size,udp.srcport,udp.dstport,label
"Jan 18, 2025 21:36:59.863538000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x4607,,44204.0,23.0,0x0010,502.0,128.0,0x673d,0101080ae1ba4df1405acfdc,,,,TCP Scan
"Jan 18, 2025 21:36:59.863607000 GMT",76,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x547d,,23.0,44204.0,0x0018,510.0,128.0,0x7f2f,0101080a405ad007e1ba4df1,,,,TCP Scan
"Jan 18, 2025 21:36:59.865950000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x4606,,44204.0,23.0,0x0010,502.0,128.0,0x6706,0101080ae1ba4df3405ad007,,,,TCP Scan
"Jan 18, 2025 21:36:59.865984000 GMT",73,eth:ethertype:ip:tcp:telnet,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x45fe,,44204.0,23.0,0x0018,502.0,128.0,0x1a9c,0101080ae1ba4df3405ad007,,,,TCP Scan
"Jan 18, 2025 21:36:59.871933000 GMT",85,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.0.100,0x02,61,6,0x27fe,,51228.0,23.0,0x0018,502.0,128.0,0x60ee,0101080a871166d02a5b8fbe,,,,Telnet Brute Force
"Jan 18, 2025 21:36:59.871960000 GMT",85,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.0.100,0x02,61,6,0x2b8e,,51234.0,23.0,0x0018,502.0,128.0,0xffb2,0101080a871166d02a5b8fbe,,,,Telnet Brute Force
"Jan 18, 2025 21:36:59.872197000 GMT",84,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.0.100,192.168.18.17,0x02,64,6,0xc7d4,,23.0,51234.0,0x0018,502.0,128.0,0xff53,0101080a2a5b900b871166d0,,,,Telnet Brute Force
"Jan 18, 2025 21:36:59.872222000 GMT",84,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.0.100,192.168.18.17,0x02,64,6,0xe317,,23.0,51228.0,0x0018,510.0,128.0,0x6087,0101080a2a5b900b871166d0,,,,Telnet Brute Force
"Jan 18, 2025 21:36:59.878777000 GMT",68,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.0.100,0x02,61,6,0x2b9e,,51234.0,23.0,0x0018,502.0,128.0,0xc3ab,0101080a871166d62a5b900b,,,,Telnet Brute Force
"Jan 18, 2025 21:36:59.878826000 GMT",68,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.0.100,0x02,61,6,0x280e,,51228.0,23.0,0x0018,502.0,128.0,0x24e7,0101080a871166d62a5b900b,,,,Telnet Brute Force
"Jan 18, 2025 21:36:59.879097000 GMT",68,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.0.100,192.168.18.17,0x02,64,6,0xc7e3,,23.0,51234.0,0x0018,502.0,128.0,0xc3a2,0101080a2a5b9012871166d6,,,,Telnet Brute Force
"Jan 18, 2025 21:36:59.879140000 GMT",68,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.0.100,192.168.18.17,0x02,64,6,0xe326,,23.0,51228.0,0x0018,510.0,128.0,0x24d6,0101080a2a5b9012871166d6,,,,Telnet Brute Force
"Jan 18, 2025 21:36:59.906618000 GMT",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x5486,,23.0,44204.0,0x0010,510.0,128.0,0x66cc,0101080a405ad032e1ba4df3,,,,TCP Scan
"Jan 18, 2025 21:36:59.908779000 GMT",68,eth:ethertype:ip:tcp:telnet,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x4602,,44204.0,23.0,0x0018,502.0,128.0,0x5995,0101080ae1ba4e1e405ad032,,,,TCP Scan
"Jan 18, 2025 21:36:59.908829000 GMT",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x5485,,23.0,44204.0,0x0010,510.0,128.0,0x669d,0101080a405ad034e1ba4e1e,,,,TCP Scan
"Jan 18, 2025 21:36:59.909048000 GMT",68,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x5482,,23.0,44204.0,0x0018,510.0,128.0,0x5989,0101080a405ad034e1ba4e1e,,,,TCP Scan
"Jan 18, 2025 21:36:59.927601000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.0.100,0x02,61,6,0x280f,,51228.0,23.0,0x0010,502.0,128.0,0x31be,0101080a871167082a5b9012,,,,Telnet Brute Force
"Jan 18, 2025 21:36:59.927645000 GMT",76,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.0.100,192.168.18.17,0x02,64,6,0xe31d,,23.0,51228.0,0x0018,510.0,128.0,0x49aa,0101080a2a5b904387116708,,,,Telnet Brute Force
"Jan 18, 2025 21:36:59.928349000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.0.100,0x02,61,6,0x2b9f,,51234.0,23.0,0x0010,502.0,128.0,0xd082,0101080a871167082a5b9012,,,,Telnet Brute Force
"Jan 18, 2025 21:36:59.928385000 GMT",76,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.0.100,192.168.18.17,0x02,64,6,0xc7da,,23.0,51234.0,0x0018,502.0,128.0,0xe876,0101080a2a5b904387116708,,,,Telnet Brute Force
"Jan 18, 2025 21:36:59.933219000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.0.100,0x02,61,6,0x280e,,51228.0,23.0,0x0010,502.0,128.0,0x317d,0101080a8711670e2a5b9043,,,,Telnet Brute Force
"Jan 18, 2025 21:36:59.933785000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.0.100,0x02,61,6,0x2b9e,,51234.0,23.0,0x0010,502.0,128.0,0xd040,0101080a8711670f2a5b9043,,,,Telnet Brute Force
"Jan 18, 2025 21:36:59.951677000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x4603,,44204.0,23.0,0x0010,502.0,128.0,0x6678,0101080ae1ba4e49405ad034,,,,TCP Scan
"Jan 18, 2025 21:37:00.043386000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0x3ae2,,45078.0,23.0,0x0011,502.0,128.0,0x1e8f,0101080a7eb2eb7808b24262,,,,TCP Scan
"Jan 18, 2025 21:37:00.043420000 GMT",74,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef4a,,41704.0,23.0,0x0002,64240.0,,0xaceb,020405b40402080a7eb2eb780000000001030307,,,,TCP Scan
"Jan 18, 2025 21:37:00.043461000 GMT",74,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0x9350,,23.0,41704.0,0x0012,65160.0,,0x0b93,020405b40402080a08b2b8057eb2eb7801030307,,,,TCP Scan
"Jan 18, 2025 21:37:00.043592000 GMT",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0x9b3a,,23.0,45078.0,0x0011,510.0,128.0,0xa8e1,0101080a08b2b8067eb2eb78,,,,TCP Scan
"Jan 18, 2025 21:37:00.047692000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef51,,41704.0,23.0,0x0010,502.0,128.0,0x36d9,0101080a7eb2eb9108b2b805,,,,TCP Scan
"Jan 18, 2025 21:37:00.047731000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0x3ae1,,45078.0,23.0,0x0010,502.0,128.0,0xa8d0,0101080a7eb2eb9108b2b806,,,,TCP Scan
"Jan 18, 2025 21:37:00.047880000 GMT",78,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd640,,23.0,41704.0,0x0018,510.0,128.0,0x3a9c,0101080a08b2b80a7eb2eb91,,,,TCP Scan
"Jan 18, 2025 21:37:00.051656000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef50,,41704.0,23.0,0x0010,502.0,128.0,0x36c5,0101080a7eb2eb9408b2b80a,,,,TCP Scan
"Jan 18, 2025 21:37:00.051701000 GMT",69,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef4c,,41704.0,23.0,0x0018,502.0,128.0,0x35bd,0101080a7eb2eb9408b2b80a,,,,TCP Scan
"Jan 18, 2025 21:37:00.051710000 GMT",118,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd617,,23.0,41704.0,0x0018,510.0,128.0,0xa286,0101080a08b2b80e7eb2eb94,,,,TCP Scan
"Jan 18, 2025 21:37:00.051730000 GMT",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd64a,,23.0,41704.0,0x0010,510.0,128.0,0x3682,0101080a08b2b80e7eb2eb94,,,,TCP Scan
"Jan 18, 2025 21:37:00.055644000 GMT",84,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef3c,,41704.0,23.0,0x0018,502.0,128.0,0x1cf7,0101080a7eb2eb9808b2b80e,,,,TCP Scan
"Jan 18, 2025 21:37:00.055675000 GMT",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd649,,23.0,41704.0,0x0010,510.0,128.0,0x3668,0101080a08b2b8127eb2eb98,,,,TCP Scan
"Jan 18, 2025 21:37:00.059590000 GMT",72,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef47,,41704.0,23.0,0x0018,502.0,128.0,0x4770,0101080a7eb2eb9c08b2b812,,,,TCP Scan
"Jan 18, 2025 21:37:00.059626000 GMT",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd648,,23.0,41704.0,0x0010,510.0,128.0,0x365a,0101080a08b2b8167eb2eb9c,,,,TCP Scan
"Jan 18, 2025 21:37:00.059751000 GMT",72,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd641,,23.0,41704.0,0x0018,510.0,128.0,0x475e,0101080a08b2b8167eb2eb9c,,,,TCP Scan
"Jan 18, 2025 21:37:00.107572000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef4c,,41704.0,23.0,0x0010,502.0,128.0,0x362e,0101080a7eb2ebca08b2b816,,,,TCP Scan
"Jan 18, 2025 21:37:00.107640000 GMT",76,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd63c,,23.0,41704.0,0x0018,510.0,128.0,0x4e1b,0101080a08b2b8467eb2ebca,,,,TCP Scan
"Jan 18, 2025 21:37:00.112477000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef4b,,41704.0,23.0,0x0010,502.0,128.0,0x35ed,0101080a7eb2ebd108b2b846,,,,TCP Scan
"Jan 18, 2025 21:37:00.112501000 GMT",72,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef44,,41704.0,23.0,0x0018,502.0,128.0,0x4404,0101080a7eb2ebd108b2b846,,,,TCP Scan
"Jan 18, 2025 21:37:00.153586000 GMT",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd645,,23.0,41704.0,0x0010,510.0,128.0,0x35b1,0101080a08b2b8747eb2ebd1,,,,TCP Scan
"Jan 18, 2025 21:37:00.157531000 GMT",68,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef47,,41704.0,23.0,0x0018,502.0,128.0,0x2878,0101080a7eb2ebfe08b2b874,,,,TCP Scan
"Jan 18, 2025 21:37:00.157595000 GMT",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd644,,23.0,41704.0,0x0010,510.0,128.0,0x357e,0101080a08b2b8787eb2ebfe,,,,TCP Scan
"Jan 18, 2025 21:37:00.157897000 GMT",68,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd641,,23.0,41704.0,0x0018,510.0,128.0,0x286a,0101080a08b2b8787eb2ebfe,,,,TCP Scan
"Jan 18, 2025 21:37:00.207252000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef48,,41704.0,23.0,0x0010,502.0,128.0,0x3552,0101080a7eb2ec3008b2b878,,,,TCP Scan
"Jan 18, 2025 21:37:00.207303000 GMT",530,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd472,,23.0,41704.0,0x0018,510.0,128.0,0x782f,0101080a08b2b8a97eb2ec30,,,,TCP Scan
"Jan 18, 2025 21:37:00.211388000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef47,,41704.0,23.0,0x0010,501.0,128.0,0x334e,0101080a7eb2ec3408b2b8a9,,,,TCP Scan
"Jan 18, 2025 21:37:00.211410000 GMT",73,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef3f,,41704.0,23.0,0x0018,501.0,128.0,0x0009,0101080a7eb2ec3408b2b8a9,,,,TCP Scan
"Jan 18, 2025 21:37:00.211672000 GMT",72,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd63b,,23.0,41704.0,0x0018,510.0,128.0,0xfff4,0101080a08b2b8ae7eb2ec34,,,,TCP Scan
"Jan 18, 2025 21:37:00.215310000 GMT",85,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef32,,41704.0,23.0,0x0018,501.0,128.0,0xf058,0101080a7eb2ec3808b2b8ae,,,,TCP Scan
"Jan 18, 2025 21:37:00.215516000 GMT",68,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd63e,,23.0,41704.0,0x0018,510.0,128.0,0x2605,0101080a08b2b8b17eb2ec38,,,,TCP Scan
"Jan 18, 2025 21:37:00.260002000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef44,,41704.0,23.0,0x0010,501.0,128.0,0x32f3,0101080a7eb2ec6508b2b8b1,,,,TCP Scan
"Jan 18, 2025 21:37:00.260044000 GMT",165,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd5dc,,23.0,41704.0,0x0018,510.0,128.0,0x06f9,0101080a08b2b8de7eb2ec65,,,,TCP Scan
"Jan 18, 2025 21:37:00.264155000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef43,,41704.0,23.0,0x0010,501.0,128.0,0x325f,0101080a7eb2ec6908b2b8de,,,,TCP Scan
"Jan 18, 2025 21:37:00.264177000 GMT",69,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef3f,,41704.0,23.0,0x0018,501.0,128.0,0xbeeb,0101080a7eb2ec6908b2b8de,,,,TCP Scan
"Jan 18, 2025 21:37:00.264410000 GMT",68,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd63c,,23.0,41704.0,0x0018,510.0,128.0,0xbedc,0101080a08b2b8e27eb2ec69,,,,TCP Scan
"Jan 18, 2025 21:37:00.267773000 GMT",68,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef3f,,41704.0,23.0,0x0018,501.0,128.0,0x253e,0101080a7eb2ec6d08b2b8e2,,,,TCP Scan
"Jan 18, 2025 21:37:00.267961000 GMT",68,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd63b,,23.0,41704.0,0x0018,510.0,128.0,0x252f,0101080a08b2b8e67eb2ec6d,,,,TCP Scan
"Jan 18, 2025 21:37:00.312372000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef40,,41704.0,23.0,0x0010,501.0,128.0,0x321e,0101080a7eb2ec9908b2b8e6,,,,TCP Scan
"Jan 18, 2025 21:37:00.312414000 GMT",68,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd63a,,23.0,41704.0,0x0018,510.0,128.0,0x0ebf,0101080a08b2b9127eb2ec99,,,,TCP Scan
"Jan 18, 2025 21:37:00.316040000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef3f,,41704.0,23.0,0x0010,501.0,128.0,0x31ec,0101080a7eb2ec9d08b2b912,,,,TCP Scan
"Jan 18, 2025 21:37:00.316061000 GMT",85,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef2b,,41704.0,23.0,0x0018,501.0,128.0,0x6067,0101080a7eb2ec9d08b2b912,,,,TCP Scan
"Jan 18, 2025 21:37:00.316242000 GMT",84,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd629,,23.0,41704.0,0x0018,510.0,128.0,0x6048,0101080a08b2b9167eb2ec9d,,,,TCP Scan
"Jan 18, 2025 21:37:00.319479000 GMT",68,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef3b,,41704.0,23.0,0x0018,501.0,128.0,0x24ab,0101080a7eb2eca108b2b916,,,,TCP Scan
"Jan 18, 2025 21:37:00.319657000 GMT",68,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd638,,23.0,41704.0,0x0018,510.0,128.0,0x249c,0101080a08b2b91a7eb2eca1,,,,TCP Scan
"Jan 18, 2025 21:37:00.364121000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef3c,,41704.0,23.0,0x0010,501.0,128.0,0x318b,0101080a7eb2eccd08b2b91a,,,,TCP Scan
"Jan 18, 2025 21:37:00.364168000 GMT",93,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd61e,,23.0,41704.0,0x0018,510.0,128.0,0x8a78,0101080a08b2b9467eb2eccd,,,,TCP Scan
"Jan 18, 2025 21:37:00.367929000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef3b,,41704.0,23.0,0x0010,501.0,128.0,0x3140,0101080a7eb2ecd108b2b946,,,,TCP Scan
"Jan 18, 2025 21:37:00.378866000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef3a,,41704.0,23.0,0x0011,501.0,128.0,0x3135,0101080a7eb2ecdb08b2b946,,,,TCP Scan
"Jan 18, 2025 21:37:00.379001000 GMT",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0xd638,,23.0,41704.0,0x0011,510.0,128.0,0x311c,0101080a08b2b9557eb2ecdb,,,,TCP Scan
"Jan 18, 2025 21:37:00.382681000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0xef39,,41704.0,23.0,0x0010,501.0,128.0,0x3120,0101080a7eb2ece008b2b955,,,,TCP Scan
"Jan 18, 2025 21:37:00.997984000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x1f9d,,60004.0,23.0,0x0011,502.0,128.0,0x2b03,0101080ae1ba5256405a5b22,,,,TCP Scan
"Jan 18, 2025 21:37:00.998006000 GMT",74,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x736d,,57066.0,23.0,0x0002,64240.0,,0x6fcf,020405b40402080ae1ba52560000000001030307,,,,TCP Scan
"Jan 18, 2025 21:37:00.998049000 GMT",74,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x954b,,23.0,57066.0,0x0012,65160.0,,0x644c,020405b40402080a405ad475e1ba525601030307,,,,TCP Scan
"Jan 18, 2025 21:37:00.998161000 GMT",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x9f2d,,23.0,60004.0,0x0011,510.0,128.0,0xb1a6,0101080a405ad475e1ba5256,,,,TCP Scan
"Jan 18, 2025 21:37:01.001428000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x7374,,57066.0,23.0,0x0010,502.0,128.0,0x8f9f,0101080ae1ba5262405ad475,,,,TCP Scan
"Jan 18, 2025 21:37:01.001475000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x1f9c,,60004.0,23.0,0x0010,502.0,128.0,0xb1a2,0101080ae1ba5262405ad475,,,,TCP Scan
"Jan 18, 2025 21:37:01.001643000 GMT",78,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x70e3,,23.0,57066.0,0x0018,510.0,128.0,0x9363,0101080a405ad479e1ba5262,,,,TCP Scan
"Jan 18, 2025 21:37:01.004723000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x7373,,57066.0,23.0,0x0010,502.0,128.0,0x8f8c,0101080ae1ba5265405ad479,,,,TCP Scan
"Jan 18, 2025 21:37:01.004789000 GMT",90,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x70d6,,23.0,57066.0,0x0018,510.0,128.0,0xbdd7,0101080a405ad47ce1ba5265,,,,TCP Scan
"Jan 18, 2025 21:37:01.007728000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x7372,,57066.0,23.0,0x0010,502.0,128.0,0x8f6e,0101080ae1ba5268405ad47c,,,,TCP Scan
"Jan 18, 2025 21:37:01.007777000 GMT",94,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x70d1,,23.0,57066.0,0x0018,510.0,128.0,0xccd2,0101080a405ad47fe1ba5268,,,,TCP Scan
"Jan 18, 2025 21:37:01.011198000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x7371,,57066.0,23.0,0x0010,502.0,128.0,0x8f4c,0101080ae1ba526b405ad47f,,,,TCP Scan
"Jan 18, 2025 21:37:01.435886000 GMT",69,eth:ethertype:ip:tcp:telnet,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x736d,,57066.0,23.0,0x0018,502.0,128.0,0x8ca1,0101080ae1ba540e405ad47f,,,,TCP Scan
